Row;SYN-based;DATA-based;ACK-based
91.195.241.10291.195.241.118;1;0;1
62.115.63.7791.189.218.25;1;1;0
149.29.1.162185.82.141.170;1;1;1
149.6.118.24391.194.99.148;0;1;1
62.115.142.20762.115.173.145;0;1;0
85.239.160.22685.239.160.247;1;1;1
62.115.121.1362.115.153.241;0;0;1
65.29.1.3365.29.1.99;1;1;1
74.122.191.8774.122.191.119;0;0;1
149.11.115.22185.18.172.147;0;1;0
62.252.188.11862.255.27.253;0;1;1
213.248.73.21431.210.12.89;1;1;1
130.117.3.46130.117.48.153;1;1;1
217.24.235.182212.88.148.186;1;1;0
5.226.136.10217.146.94.13;1;1;1
195.8.1.66195.8.10.18;1;1;1
154.54.28.74154.54.24.166;1;0;0
184.105.16.2274.208.1.229;0;1;1
212.6.118.246195.60.111.60;1;1;1
213.153.33.102213.153.33.98;1;1;1
130.117.14.90129.250.4.90;1;1;1
183.80.132.58183.80.132.218;0;1;0
213.248.100.181185.183.115.119;1;1;1
185.96.186.8185.18.172.40;1;1;1
5.254.14.9462.141.47.127;0;1;1
185.79.168.165185.79.169.141;1;0;1
46.235.143.21746.235.143.222;1;0;0
213.248.66.146212.97.221.74;1;0;0
46.59.112.239213.136.61.49;1;1;1
62.115.138.23662.115.119.109;0;1;0
62.140.243.2362.140.239.119;0;1;1
86.58.226.2681.7.178.242;1;0;1
62.165.125.9362.165.123.26;0;0;1
200.143.253.38200.143.255.143;1;1;1
213.233.30.69195.250.251.154;1;1;1
138.187.129.26138.187.129.13;1;1;1
188.111.129.27188.111.153.134;1;1;0
62.165.123.2662.165.125.106;1;0;0
194.19.203.125194.19.203.126;1;1;1
185.240.251.1213.58.177.50;0;1;1
64.125.192.154207.38.15.66;1;1;1
213.248.93.18562.154.27.106;1;1;1
66.28.4.26154.24.17.218;1;0;0
154.25.6.90149.6.74.26;1;0;1
81.95.15.1185.56.20.82;1;1;1
66.28.4.26154.24.17.214;0;0;1
149.6.11.7437.220.95.69;1;1;1
58.138.99.3358.138.88.9;1;1;1
149.6.136.5077.66.55.121;1;1;1
154.24.31.23438.142.168.82;0;1;1
154.54.82.34154.54.46.130;1;0;0
128.177.170.94103.224.213.253;1;1;1
90.147.80.218194.116.96.4;1;1;1
64.125.35.194203.208.173.105;0;1;0
66.28.4.229154.24.13.94;0;0;1
217.197.214.2217.197.214.14;1;1;1
82.221.168.22882.221.102.253;1;1;1
72.31.188.17171.44.1.214;1;0;0
64.125.29.20364.125.30.247;1;1;1
80.58.96.6280.58.96.2;1;0;1
5.11.10.21746.17.232.91;0;1;1
1.208.146.17211.53.88.194;1;0;0
66.51.7.7466.51.3.70;1;1;1
213.208.156.14686.111.43.201;1;0;0
77.154.127.10677.154.127.190;1;1;1
166.49.208.189166.49.237.106;1;0;0
129.250.4.71129.250.4.77;0;1;1
129.250.4.71129.250.4.79;1;0;0
93.191.173.16295.100.253.232;1;0;0
185.41.75.31185.41.75.41;1;0;0
154.54.44.230154.54.80.118;0;1;0
96.34.173.24096.34.0.205;1;1;1
149.11.120.1031.177.56.93;1;1;1
168.168.41.209168.168.43.234;1;1;1
184.105.213.173184.105.213.69;1;1;1
154.25.5.10154.25.9.233;0;0;1
154.25.5.10154.25.9.237;1;0;0
193.201.28.20212.74.70.47;1;1;1
124.108.116.16124.108.116.0;1;0;0
193.75.3.119213.239.71.202;1;1;1
90.145.216.5590.145.146.131;1;0;0
193.201.28.85212.162.64.132;0;1;0
184.105.65.3081.27.254.205;1;0;0
216.66.85.16691.198.97.239;0;0;1
84.116.221.7784.116.221.90;1;1;1
62.115.121.562.115.33.171;0;0;1
84.116.221.7784.116.221.94;1;1;1
62.115.145.75213.207.9.44;1;1;1
130.117.49.162149.6.64.6;0;0;1
92.50.237.166185.59.141.126;1;0;1
154.54.7.6154.54.31.42;1;0;0
185.115.172.238185.115.172.237;1;1;1
4.69.135.1184.35.116.242;1;1;1
154.54.37.30149.14.69.82;1;1;1
80.64.101.190188.227.25.46;0;0;1
151.6.64.97151.5.151.54;0;1;1
62.115.137.169213.248.97.159;1;0;0
130.117.48.234149.11.170.138;1;1;1
84.116.217.23895.77.112.102;1;1;1
184.104.193.18184.105.222.165;0;1;1
130.117.14.154141.136.107.133;1;1;1
72.52.1.15523.57.99.249;1;1;1
208.115.192.5064.31.3.130;0;0;1
208.115.192.5864.31.3.130;0;1;0
114.31.196.5349.255.194.218;0;1;1
130.117.0.34151.139.90.6;1;0;0
81.95.2.6294.186.129.217;1;1;1
212.74.71.10962.192.18.10;0;1;1
80.239.194.16685.22.145.210;1;1;1
23.210.53.3623.210.51.35;1;1;1
184.105.65.3866.220.2.170;1;0;0
64.125.29.4964.125.28.95;1;1;1
212.24.206.15387.254.122.249;1;0;0
50.120.209.186216.220.161.82;1;1;1
64.125.29.4964.125.28.99;1;1;1
93.32.83.492.42.87.225;1;1;1
130.117.0.141130.117.3.102;1;1;1
217.141.251.159151.22.251.74;1;0;1
84.91.0.14195.245.142.161;1;1;1
37.26.212.45195.214.202.69;1;1;1
62.40.98.36195.66.224.238;1;1;1
213.155.135.121213.155.135.179;1;0;0
213.248.95.138216.52.127.67;0;0;1
87.245.246.61185.8.179.22;1;0;0
212.121.255.22212.121.255.31;1;1;1
154.54.60.126149.11.0.62;1;0;0
184.105.213.69184.105.213.173;1;1;0
154.54.61.34130.117.14.110;1;1;1
154.54.88.1438.142.240.82;1;0;0
66.28.4.182154.54.10.26;1;0;1
130.117.2.2149.6.84.66;1;1;1
62.40.98.7362.40.98.180;1;1;1
176.10.180.105213.80.97.15;1;1;1
217.19.153.5046.232.136.92;1;1;1
213.239.252.2288.198.241.254;1;1;1
4.69.159.3462.67.33.210;1;1;1
4.69.159.3462.67.33.211;1;0;0
62.115.117.19362.115.151.119;1;0;1
64.21.192.10266.81.210.110;1;1;1
80.71.64.6080.71.72.7;0;1;0
134.130.3.243134.130.9.90;0;0;1
184.105.222.2172.52.92.117;1;0;0
154.54.57.154154.54.38.106;1;1;1
151.6.15.227151.5.145.234;1;0;0
66.220.2.170112.174.87.209;0;0;1
212.119.24.13091.201.166.113;1;1;1
130.117.50.226149.6.168.138;1;0;1
80.246.207.185217.21.246.62;1;1;0
62.115.121.11980.91.247.83;1;0;1
62.115.141.23562.115.169.109;0;1;0
63.251.63.272.5.12.77;1;0;0
62.115.116.23380.91.246.91;1;1;1
213.172.97.58213.172.118.138;0;1;0
216.66.87.17872.52.92.86;1;0;0
185.28.167.220185.28.167.165;1;1;1
80.0.1.25062.255.27.89;1;0;0
205.214.65.138205.214.65.114;0;1;0
213.80.87.7383.145.13.2;1;1;1
93.94.135.1293.94.133.78;1;1;1
217.5.108.7080.157.202.146;1;1;1
213.52.81.210195.159.88.32;1;0;0
154.54.85.18154.18.3.42;1;1;0
216.66.88.178184.105.65.57;1;0;0
129.250.3.7881.20.65.162;1;1;1
208.185.63.117199.83.115.150;1;1;1
5.11.10.15446.17.232.91;1;0;0
130.117.48.157154.25.7.218;0;1;0
87.204.227.73213.17.218.110;1;1;0
217.170.9.9262.165.125.106;0;1;0
154.25.12.77149.11.21.102;1;1;1
130.242.4.173130.242.6.9;1;1;1
95.142.106.147176.58.24.76;1;1;1
176.10.178.25346.59.112.59;1;0;0
203.50.11.177203.54.157.118;1;1;1
185.182.211.22185.182.211.38;1;1;1
85.114.32.10185.114.32.194;0;1;0
5.56.20.170185.8.179.25;1;0;0
154.54.30.130154.54.82.138;0;0;1
66.109.3.2566.109.6.71;1;1;0
80.231.200.1480.231.131.2;1;1;1
212.74.89.195212.74.73.149;1;0;0
216.244.88.41216.244.88.43;1;1;1
220.128.1.97210.242.71.41;0;1;0
130.117.48.146149.6.9.178;1;0;1
87.236.158.16487.236.154.123;0;1;0
208.184.110.7466.151.144.70;1;0;0
149.11.164.262.78.104.84;1;1;1
64.125.27.11216.200.155.82;1;1;1
2.228.159.42147.123.64.22;1;1;1
62.115.138.173213.155.135.121;1;1;1
86.64.231.4593.20.17.2;1;1;1
94.18.190.3493.176.95.59;1;1;1
154.54.37.246130.117.2.230;0;1;1
46.37.10.24646.235.143.217;1;0;0
77.109.128.25177.109.181.91;1;1;1
31.209.94.3091.202.40.236;1;1;1
149.6.48.3885.195.62.37;1;1;1
154.54.7.158154.54.28.70;1;1;1
62.115.139.20362.115.45.130;0;1;1
154.54.27.118154.54.85.230;0;1;1
114.31.206.8949.255.220.10;0;0;1
154.54.58.226154.54.57.186;1;1;1
212.122.64.184212.122.64.69;1;1;1
62.101.80.220109.68.24.253;1;1;1
4.69.202.1654.35.168.14;1;1;1
149.6.174.24295.129.200.120;1;1;1
5.56.19.1265.100.4.113;0;0;1
93.54.47.21089.96.161.130;1;1;1
62.78.107.24262.78.108.82;1;1;1
129.250.3.78212.119.24.130;1;1;1
80.169.62.246193.109.72.9;1;1;1
213.29.165.82213.210.171.143;1;1;1
62.115.114.69213.248.74.47;1;0;1
151.6.32.131151.5.128.246;0;1;1
170.249.185.165170.249.185.142;1;0;0
178.21.17.2393.158.217.6;1;1;1
134.222.49.57134.222.48.15;1;1;1
130.117.1.41130.117.0.218;1;0;0
149.6.68.4278.128.6.82;0;0;1
212.162.64.132212.162.64.97;0;1;0
114.31.202.101114.31.202.46;1;0;0
217.29.67.53104.142.137.27;0;0;1
94.21.3.49178.164.230.149;0;1;1
40.138.82.18940.134.242.113;1;1;1
64.125.30.24764.125.31.22;1;1;1
154.54.62.250154.25.11.238;0;1;1
170.249.185.14269.85.197.170;0;1;0
154.54.58.21130.117.0.122;1;0;0
62.115.137.21180.239.195.74;1;1;0
83.167.56.247213.152.16.90;1;1;1
62.115.121.11213.155.129.189;0;0;1
88.86.98.17083.240.1.14;0;1;0
154.54.60.150154.25.2.66;0;1;0
12.122.160.2912.91.160.66;1;0;1
114.31.200.50114.31.192.87;1;0;0
81.95.15.18185.48.244.93;1;0;1
81.95.15.18185.48.244.97;1;1;1
149.14.38.1437.26.215.89;1;1;1
5.56.20.8288.86.97.94;0;1;0
130.117.15.6195.22.208.117;0;0;1
62.141.47.11962.141.47.13;1;1;1
212.74.67.14084.14.40.250;1;0;1
206.123.64.21872.249.129.125;0;1;1
212.74.87.175213.86.157.158;0;0;1
212.94.141.2212.94.141.146;1;1;1
130.117.1.117130.117.14.118;1;1;1
217.29.66.16217.171.38.182;1;1;1
83.231.187.154212.47.201.106;1;1;1
212.74.85.194212.74.67.132;1;0;0
65.254.15.102204.110.167.2;1;1;1
77.111.212.7977.111.212.13;1;1;1
192.41.0.198208.53.44.133;1;1;0
213.203.192.238217.69.91.200;1;1;1
195.60.190.27193.218.0.49;1;0;0
106.10.131.217106.10.225.203;0;0;1
213.172.120.2185.220.169.58;1;0;0
213.248.70.17212.51.31.213;1;1;1
80.65.130.1180.65.130.3;1;1;1
154.54.80.182154.24.53.18;0;1;1
62.149.50.4262.149.56.210;1;1;1
62.115.138.10462.115.122.56;0;1;1
216.66.90.78217.170.19.68;1;1;1
154.54.42.7766.28.4.26;1;0;0
213.248.89.22212.156.140.185;1;0;0
217.150.55.21188.43.6.65;0;1;0
81.95.15.11880.255.14.134;1;1;1
91.189.218.2591.246.74.142;1;1;1
64.125.26.14364.125.27.2;1;0;0
209.200.160.232216.239.126.193;1;1;1
93.55.169.12093.47.183.74;1;1;1
180.87.39.159180.87.12.2;0;1;0
212.156.140.185212.156.252.68;1;0;0
154.54.89.101154.54.83.170;0;0;1
82.197.168.3277.109.135.198;1;1;1
62.115.137.169140.91.198.26;0;0;1
83.167.55.14883.167.55.13;1;1;1
130.117.48.182154.54.59.218;1;1;1
184.105.64.142216.66.93.130;0;1;0
62.40.98.18080.81.193.154;1;1;1
213.248.74.4793.176.93.35;1;1;0
107.162.79.5107.162.65.202;1;0;1
130.117.50.133154.25.9.138;1;0;0
62.115.61.24780.67.4.226;1;1;1
213.174.179.6178.20.113.254;1;1;1
63.251.63.6672.5.12.77;0;1;1
103.1.76.149103.1.76.143;1;0;0
156.67.165.14877.236.127.136;1;1;1
62.40.125.202108.170.251.144;0;1;1
154.54.57.130154.54.58.141;1;1;1
103.1.77.16103.1.76.151;1;1;1
154.54.7.162154.24.31.238;1;0;0
166.49.208.61166.49.164.13;1;0;0
130.117.0.30149.11.20.50;1;1;1
80.86.97.9780.86.97.134;1;1;1
78.24.208.1885.62.85.120;1;1;1
151.7.40.196151.7.40.147;0;1;0
193.201.28.85212.162.64.157;1;0;0
62.94.102.8293.92.72.4;1;1;1
213.248.84.13184.244.124.36;1;0;1
87.204.225.5387.204.225.141;1;1;1
154.54.6.10238.122.46.150;0;1;0
212.39.69.163212.39.66.233;0;1;0
166.49.208.187166.49.164.27;1;0;0
80.228.90.5212.6.114.210;1;1;1
124.108.117.36124.108.117.50;0;0;1
130.117.3.66154.25.3.198;1;0;0
66.109.6.12972.31.188.171;1;0;0
202.84.137.21203.50.13.97;1;1;1
83.151.156.1091.220.7.4;1;1;1
154.25.2.50149.6.150.122;1;1;1
89.1.16.13481.20.128.89;0;0;1
157.161.251.54157.161.251.49;1;1;1
166.49.208.5166.49.168.193;1;0;1
77.72.151.12577.72.151.11;0;1;0
195.0.240.150193.90.113.5;1;1;1
154.54.58.174149.14.144.50;1;0;0
62.115.122.20362.115.151.127;1;0;1
93.115.91.1893.115.91.242;1;1;1
130.117.50.6149.14.83.82;1;0;1
66.192.251.246206.15.90.126;1;1;1
62.115.123.1362.115.122.11;1;0;1
62.115.137.20362.115.140.139;1;0;0
151.6.3.190151.6.5.231;1;0;0
12.123.38.12512.87.194.74;1;0;1
38.88.188.42206.51.207.67;1;0;0
37.17.218.16537.17.218.13;1;1;1
64.71.184.46103.1.77.16;1;0;0
213.155.136.20213.155.136.249;1;0;0
31.172.1.1031.172.2.38;1;1;1
91.246.70.7491.246.70.33;1;1;1
4.69.146.13262.67.38.178;1;1;1
212.71.1.22985.234.192.110;1;1;0
213.253.100.94212.103.131.170;1;0;0
149.6.135.262.213.203.85;1;1;1
88.157.154.38193.126.12.242;1;1;1
213.59.211.24592.50.237.166;0;1;0
130.117.50.165154.54.38.158;1;1;1
94.32.135.16294.32.128.106;1;1;1
154.24.53.8238.140.170.226;1;0;0
80.92.112.7583.219.160.4;1;1;1
129.250.4.107192.80.17.102;1;1;1
91.206.9.12681.16.111.252;1;1;1
12.122.2.18112.122.117.165;1;1;1
130.117.14.15489.149.180.226;1;1;1
154.54.60.250149.6.70.26;1;1;0
62.115.151.10391.193.99.10;1;1;1
154.54.60.250149.6.70.22;0;0;1
85.236.32.2785.236.32.150;1;0;0
85.22.145.21091.136.128.10;1;1;1
62.115.121.3213.248.94.78;0;0;1
144.208.208.136144.208.211.101;1;1;1
62.115.141.241213.248.77.54;1;0;1
62.115.141.111213.248.66.213;1;0;0
213.75.14.154213.75.14.165;0;0;1
62.115.156.18793.176.93.35;0;0;1
52.95.31.1952.95.31.218;1;0;0
87.204.227.2977.252.174.70;1;1;1
217.29.66.14369.28.172.210;1;0;0
130.117.50.165154.54.61.18;1;1;1
154.54.28.110154.24.22.125;1;1;1
154.24.22.1038.142.200.82;1;1;0
62.115.141.147202.232.1.69;1;1;1
212.74.85.19462.97.71.138;0;1;0
52.95.31.21852.95.31.174;1;0;0
208.185.171.106108.170.0.37;1;1;1
154.54.58.166149.6.111.66;0;1;0
12.129.2.10812.129.29.221;1;1;1
154.54.57.229130.117.50.202;1;1;1
46.31.104.12046.31.104.83;0;0;1
93.191.173.16272.52.55.84;0;1;1
213.224.250.112213.224.246.126;1;1;1
130.117.50.42149.6.161.186;1;0;1
32.119.114.15032.113.78.22;1;1;1
217.29.66.9062.149.191.51;1;1;1
95.176.242.147193.95.246.214;1;1;0
217.29.66.9062.149.191.52;1;1;1
72.52.92.5184.104.202.210;0;1;1
217.29.66.4987.248.56.3;1;1;1
184.105.81.173184.105.138.218;1;1;1
104.142.136.86104.142.140.3;0;1;1
154.54.58.202149.14.92.82;0;1;1
213.155.135.12162.115.139.203;1;1;1
64.125.29.18764.125.29.31;1;1;1
90.147.80.210217.29.66.205;1;1;1
154.54.39.13087.245.242.227;1;1;1
217.29.66.68212.74.67.28;1;1;1
217.170.9.30216.66.90.78;0;1;0
154.54.29.12638.104.184.91;0;1;1
154.54.25.18154.54.7.178;1;0;0
130.117.0.122154.54.36.54;1;0;1
74.6.227.5174.6.122.25;1;0;0
4.68.74.2054.69.141.246;1;1;1
62.115.123.1262.115.138.173;1;0;0
62.115.121.11213.248.93.185;0;1;0
84.116.245.7884.116.195.22;1;0;1
184.105.65.30213.207.15.196;1;0;0
12.122.28.20512.123.159.41;1;1;1
84.116.130.1784.116.130.97;1;0;0
130.117.0.62154.54.58.6;1;0;1
50.97.17.7450.97.17.88;0;1;1
203.131.245.174202.83.240.242;1;1;1
129.250.4.90129.250.3.69;1;0;1
213.203.192.9213.203.213.250;1;1;1
193.201.28.31212.66.96.124;1;1;1
176.10.181.546.59.112.52;1;1;1
37.128.137.11137.128.137.113;1;1;1
62.115.140.12562.115.15.242;1;1;1
212.74.80.229213.41.117.106;0;0;1
130.117.0.141154.54.58.202;1;0;0
213.155.130.2362.115.61.65;1;1;1
62.115.47.11193.85.80.125;0;1;0
82.135.16.143212.204.101.22;1;1;1
82.197.164.9277.109.135.62;1;1;1
149.14.102.5882.135.16.121;1;1;1
95.67.2.795.67.4.18;0;1;1
83.167.55.109158.255.113.59;1;0;1
154.25.9.146149.11.111.18;1;0;0
212.74.70.83213.215.233.246;0;1;0
62.115.133.22662.115.116.164;1;0;0
217.111.248.15046.16.245.233;1;1;1
62.115.133.22662.115.116.160;1;0;1
166.49.211.24762.172.103.20;0;0;1
154.54.82.21038.140.170.146;1;0;1
144.121.35.116144.121.35.41;1;0;0
130.117.14.15489.149.184.241;0;0;1
103.1.77.8103.1.76.136;0;1;1
208.124.100.111216.176.66.126;1;0;1
64.125.29.8564.125.29.133;1;1;1
130.117.0.121154.54.60.22;0;0;1
130.244.205.5130.244.200.89;1;1;1
129.250.4.69129.250.6.162;1;1;1
5.100.4.55.100.4.99;0;1;0
154.54.47.253154.54.87.190;1;1;1
62.115.125.12862.115.120.113;0;1;0
151.6.0.144151.6.12.57;1;0;0
184.105.80.14184.105.213.218;1;0;1
12.123.96.94165.87.139.34;1;1;1
213.104.242.15462.255.27.253;1;0;0
195.22.208.75195.22.214.245;1;0;0
80.71.64.6880.71.64.214;0;0;1
212.71.11.22685.234.192.110;0;0;1
195.219.100.138185.198.188.0;0;1;1
184.105.65.3391.196.184.79;1;0;0
212.2.161.15878.153.192.47;0;1;1
184.105.64.14174.82.46.86;1;0;0
154.54.30.24238.142.163.138;1;0;0
64.125.26.55216.200.155.214;1;1;1
130.244.83.243130.244.20.74;1;1;1
81.95.15.19477.235.170.178;1;1;1
129.250.4.71129.250.4.11;1;1;1
212.90.2.7162.94.102.82;0;1;0
154.54.59.50149.6.1.90;0;1;1
129.250.4.2283.231.148.19;1;1;1
149.6.116.17062.148.62.175;1;1;1
154.54.83.170154.24.63.122;0;1;1
199.187.245.58199.187.245.86;1;1;1
149.126.87.87185.67.84.1;1;1;1
93.115.91.225.254.68.150;1;0;0
213.155.136.167213.155.137.187;1;0;0
80.91.247.109213.248.93.34;0;1;1
96.34.108.16196.34.107.131;1;1;1
49.255.255.11103.1.77.16;0;0;1
213.248.84.33194.19.226.234;1;1;1
208.113.156.4208.113.156.14;1;1;1
62.115.116.164213.248.99.182;1;1;0
18.0.161.1318.0.161.6;1;0;0
157.238.136.137157.238.137.250;0;1;1
46.243.33.67217.19.148.190;1;0;0
130.117.50.6154.25.9.146;1;1;1
154.54.59.194149.6.30.94;0;0;1
212.74.73.217195.110.85.250;0;1;1
213.248.84.6148.122.8.210;1;1;1
149.14.252.2188.94.100.43;1;1;1
216.66.90.78213.207.9.92;1;0;1
62.115.136.1962.115.154.189;0;0;1
211.53.173.166115.68.63.78;0;0;1
129.250.5.192129.250.207.22;0;1;1
217.29.66.18977.94.139.211;1;1;1
62.115.140.15180.239.130.146;1;1;0
112.174.85.38203.234.255.82;0;1;1
114.31.202.87114.31.202.123;0;0;1
149.6.139.114213.240.173.172;1;1;1
213.155.135.17962.115.173.145;0;0;1
90.147.80.210217.29.67.12;1;1;1
12.122.251.74206.16.184.46;1;0;1
46.59.112.14146.59.113.125;1;1;0
213.155.130.10180.91.252.23;1;1;1
81.228.84.21381.228.87.203;1;1;1
209.249.45.19045.125.20.129;1;1;1
220.128.7.70220.128.19.181;1;0;1
154.54.36.253149.29.8.2;0;1;1
46.59.113.213213.136.59.218;0;0;1
64.125.29.12664.125.26.143;0;0;1
166.49.164.37166.49.208.154;0;0;1
38.104.217.66206.212.241.2;1;1;1
212.33.135.79212.33.145.50;0;1;0
212.72.42.25491.203.212.14;1;1;1
62.115.137.12962.115.169.109;1;0;0
178.248.223.222178.248.223.217;1;1;1
149.14.147.9080.179.165.57;0;1;0
4.69.148.218212.187.193.98;1;1;1
130.117.49.153154.54.60.174;1;0;0
40.128.10.13240.138.82.189;1;1;1
154.54.36.90149.6.168.138;0;1;0
66.28.4.18238.140.106.162;1;1;0
130.117.49.153154.54.60.170;1;1;1
64.125.27.78208.185.185.102;1;1;1
94.186.200.16794.186.182.255;1;1;1
130.117.49.153154.54.60.178;0;1;1
84.116.134.23084.116.197.34;1;1;1
149.14.147.1945.226.136.39;1;1;1
81.92.2.9046.41.32.3;1;1;1
154.54.60.126149.11.0.46;0;0;1
217.71.100.82212.79.49.134;1;0;1
87.248.194.22387.248.194.221;1;0;0
213.155.137.37213.248.73.214;0;1;0
62.115.142.14062.115.116.158;0;1;1
213.86.97.25491.220.199.3;1;1;1
213.155.134.215213.248.99.35;1;1;1
213.155.134.1362.115.160.179;0;1;0
213.155.134.1362.115.160.178;1;0;1
216.66.90.7885.90.74.172;1;0;0
93.85.80.3793.84.125.189;0;0;1
77.109.128.23882.197.164.34;1;1;1
81.228.125.25181.92.65.214;1;1;1
109.200.218.97109.200.218.18;1;1;0
62.165.125.10662.165.123.26;1;1;0
206.51.204.82206.51.204.74;1;0;0
154.54.7.54154.24.53.82;1;0;0
206.51.204.82206.51.204.78;0;1;1
154.54.57.166149.6.135.166;1;1;0
149.6.128.70157.97.168.5;0;1;1
62.115.121.162.115.38.210;0;0;1
149.6.128.70157.97.168.0;1;0;0
194.72.16.4262.7.113.27;0;1;0
64.125.30.75208.184.124.38;1;0;1
69.160.211.10469.160.211.102;1;1;1
80.231.154.14380.231.130.130;1;0;1
49.255.255.2449.255.255.13;1;1;1
154.54.84.202154.54.80.190;0;1;1
188.93.159.38188.93.159.42;1;1;1
4.69.162.214212.72.47.66;1;1;1
85.236.200.10285.236.201.150;1;1;1
216.66.90.7862.165.122.218;1;0;0
62.115.143.99213.248.89.122;1;1;1
193.201.28.3931.7.144.2;0;1;1
212.143.7.221212.143.7.219;1;0;0
81.46.2.170193.152.58.62;0;1;1
212.143.12.32212.143.7.244;1;0;1
154.54.72.106154.54.60.193;1;0;0
62.115.171.24969.196.136.170;0;0;1
83.231.148.1991.186.17.66;1;1;1
129.250.4.4383.231.214.126;1;0;0
130.117.14.230213.46.171.174;1;1;1
89.218.110.24189.218.102.1;0;1;1
81.95.15.1615.56.20.94;1;1;1
62.115.138.10480.91.249.219;1;1;0
130.117.14.944.69.162.214;0;1;1
204.70.207.113204.70.195.22;1;1;1
62.115.121.11213.248.99.182;0;0;1
199.119.120.46199.119.120.18;1;0;0
101.0.125.124101.0.126.133;0;1;0
32.119.110.16132.119.110.158;1;1;1
216.115.110.238216.115.111.28;0;1;0
1.208.104.451.208.174.94;0;0;1
184.105.65.3072.52.92.5;1;1;1
12.251.188.106167.64.57.10;1;1;1
64.125.24.20264.125.43.14;1;1;1
62.115.151.119157.197.66.154;1;1;1
130.117.49.153154.54.57.69;1;1;1
62.141.47.12762.141.47.194;0;1;1
87.245.255.143217.16.23.245;0;1;1
62.115.135.189213.248.85.90;0;1;1
154.54.57.210154.54.57.241;1;1;1
217.29.66.6169.28.172.210;0;0;1
144.232.14.7144.232.15.19;0;1;1
213.155.135.87213.248.66.213;0;1;0
193.201.28.20212.74.67.128;0;1;0
66.230.78.17466.230.78.201;1;1;1
208.184.110.7466.151.144.22;0;1;1
213.248.77.5483.88.13.148;1;1;1
129.250.3.167168.143.229.106;0;0;1
23.57.99.25193.191.173.162;1;1;1
62.115.135.7062.115.114.228;1;0;1
23.57.99.25193.191.173.160;1;1;1
217.175.54.40217.175.51.37;1;1;1
80.243.161.24385.31.10.101;1;1;1
62.115.133.7862.115.113.69;1;0;0
62.115.141.11380.239.192.46;0;0;1
114.31.202.46114.31.202.55;0;1;1
109.5.244.10177.136.10.209;1;1;1
151.6.32.5151.6.32.133;0;0;1
113.10.231.134210.245.171.138;0;0;1
145.131.207.130185.64.35.251;1;1;1
93.191.173.1542.21.175.144;1;1;1
213.155.136.24980.239.130.146;1;0;1
216.66.84.13085.114.32.142;1;0;0
5.56.17.2681.95.15.18;1;1;1
203.118.6.82203.118.6.97;0;1;0
62.115.114.9162.115.153.129;1;1;1
154.54.58.174149.6.187.126;0;0;1
129.250.8.18682.112.97.2;1;1;1
193.152.58.62217.10.95.1;1;1;1
193.95.246.158212.44.96.84;0;1;1
27.50.36.182184.105.65.13;1;0;0
85.254.147.11285.254.196.210;1;1;1
46.59.113.1385.24.151.85;0;0;1
85.22.74.8985.22.145.178;1;1;1
88.81.245.25077.88.203.1;0;1;0
193.218.0.49185.104.124.230;1;1;1
151.6.12.17151.6.15.215;0;1;0
64.125.26.14364.125.22.89;1;1;1
149.6.114.18109.24.56.86;0;0;1
85.187.63.5085.187.20.163;0;1;0
154.54.0.190154.24.61.182;0;0;1
213.19.196.19080.246.207.245;0;1;0
212.119.15.282.96.89.218;1;1;1
62.115.143.27213.248.87.178;1;0;0
62.115.143.27213.248.87.179;0;1;0
164.138.24.35164.138.24.47;1;1;1
130.117.14.944.69.135.118;0;1;0
154.54.60.174130.117.50.74;1;0;0
130.117.49.153154.54.61.18;1;1;1
77.245.26.7377.245.26.18;1;0;0
91.126.143.226188.213.4.55;1;1;1
129.134.40.5173.252.67.87;1;0;0
93.57.68.21893.57.68.170;1;1;1
93.57.68.21893.57.68.174;1;0;0
154.24.22.125154.24.19.130;1;0;0
217.29.66.11687.245.232.159;1;1;1
64.88.184.158209.10.130.98;1;1;1
154.54.58.246154.54.58.242;0;1;1
213.248.93.18562.154.17.182;1;1;1
154.54.7.129154.54.5.158;1;0;0
65.61.152.175146.20.80.73;0;0;1
195.66.225.5631.31.39.55;1;1;0
65.61.152.175146.20.80.77;0;1;0
64.125.31.21664.125.29.59;0;1;1
64.125.30.25464.125.29.54;1;0;0
72.52.92.122184.105.80.202;1;0;1
2.21.175.204193.203.229.21;1;1;1
154.54.80.9154.18.8.18;1;1;1
129.250.3.22120.88.53.22;1;0;0
149.14.68.154217.24.236.33;1;1;1
151.181.68.19104.207.214.230;1;0;0
176.126.59.149176.32.161.4;0;1;1
130.117.48.82154.25.3.86;1;1;1
195.143.124.170193.111.66.1;0;1;1
193.242.168.102193.242.168.206;1;1;1
80.243.57.134195.16.80.10;1;1;1
213.30.208.186217.7.23.178;0;0;1
185.59.141.126192.70.196.30;1;0;1
83.244.249.25483.244.249.251;0;1;1
96.34.76.13096.34.49.221;0;1;1
95.77.115.150194.55.155.248;1;1;1
154.25.8.10695.128.200.36;1;1;1
216.66.87.13993.175.224.14;1;0;0
154.54.57.106149.6.184.210;0;0;1
80.239.128.11889.149.134.74;1;1;0
129.250.3.98129.250.3.94;1;1;0
62.141.47.6589.163.136.19;1;1;1
217.24.235.186212.18.195.254;1;1;1
212.179.124.154192.114.65.1;0;0;1
72.52.92.54184.105.213.173;1;0;0
154.54.36.141149.6.144.226;1;0;1
217.21.194.36217.21.194.25;1;0;1
